Card_ID,Edition_ID,Name,Super_Type,Primary_Type,CMC,Is_Hybrid,Generic_Mana,Is_X,Is_W,Is_U,Is_B,Is_R,Is_G,Is_C
23303,11,"Ognis, the Dragon's Lash",Legendary,Creature,2,False,1,False,False,False,False,True,False,False
23304,311,Ogre,,Token,0,False,0,False,False,False,False,False,False,False
23305,357,Ogre // Beast,,Token,0,False,0,False,False,False,False,False,False,False
23306,311,Ogre // Eldrazi Spawn,,Token,0,False,0,False,False,False,False,False,False,False
23307,311,Ogre // Elemental,,Token,0,False,0,False,False,False,False,False,False,False
23308,344,Ogre // Insect,,Token,0,False,0,False,False,False,False,False,False,False
23309,311,Ogre // Saproling,,Token,0,False,0,False,False,False,False,False,False,False
23310,311,Ogre // Servo,,Token,0,False,0,False,False,False,False,False,False,False
23311,396,Ogre // Soldier,,Token,0,False,0,False,False,False,False,False,False,False
23312,80,Ogre Arsonist,,Creature,5,False,4,False,False,False,False,True,False,False
23313,171,Ogre Battlecaster,,Creature,3,False,2,False,False,False,False,True,False,False
23314,83,Ogre Battledriver,,Creature,4,False,2,False,False,False,False,True,False,False
23315,72,Ogre Berserker,,Creature,5,False,4,False,False,False,False,True,False,False
23316,16,Ogre Chitterlord,,Creature,6,False,4,False,False,False,False,True,False,False
23317,185,Ogre Enforcer,,Creature,5,False,3,False,False,False,False,True,False,False
23318,90,Ogre Errant,,Creature,4,False,3,False,False,False,False,True,False,False
23319,160,Ogre Gatecrasher,,Creature,4,False,3,False,False,False,False,True,False,False
23320,68,Ogre Geargrabber,,Creature,6,False,4,False,False,False,False,True,False,False
23321,146,Ogre Jailbreaker,,Creature,4,False,3,False,False,False,True,False,False,False
23322,157,Ogre Leadfoot,,Creature,5,False,4,False,False,False,False,True,False,False
23323,183,Ogre Marauder,,Creature,3,False,1,False,False,False,True,False,False,False
23324,110,Ogre Menial,,Creature,4,False,3,False,False,False,False,True,False,False
23325,361,Ogre Painbringer,,Creature,5,False,3,False,False,False,False,True,False,False
23326,183,Ogre Recluse,,Creature,4,False,3,False,False,False,False,True,False,False
23327,92,Ogre Resister,,Creature,4,False,2,False,False,False,False,True,False,False
23328,56,Ogre Savant,,Creature,5,False,4,False,False,False,False,True,False,False
23329,162,Ogre Sentry,,Creature,2,False,1,False,False,False,False,True,False,False
23330,158,Ogre Shaman,,Creature,5,False,3,False,False,False,False,True,False,False
23331,112,Ogre Siegebreaker,,Creature,4,False,2,False,False,False,True,True,False,False
23332,119,Ogre Slumlord,,Creature,5,False,3,False,False,False,True,False,False,False
23333,187,Ogre Taskmaster,,Creature,4,False,3,False,False,False,False,True,False,False
23334,493,Ogre Warrior,,Creature,4,False,3,False,False,False,False,True,False,False
23335,219,Ogre Warrior // Citizen,,Token,0,False,0,False,False,False,False,False,False,False
23336,219,Ogre Warrior // Dog,,Token,0,False,0,False,False,False,False,False,False,False
23337,219,Ogre Warrior // Rhino Warrior,,Token,0,False,0,False,False,False,False,False,False,False
23338,219,Ogre Warrior // Treasure,,Token,0,False,0,False,False,False,False,False,False,False
23339,108,Ogre-Head Helm,,Artifact Creature,2,False,1,False,False,False,False,True,False,False
23340,162,Ogre's Cleaver,,Artifact,2,False,2,False,False,False,False,False,False,False
23341,113,Ohabi Caleria,Legendary,Creature,3,False,1,False,True,False,False,False,True,False
23342,235,Ohran Frostfang,Snow,Creature,5,False,3,False,False,False,False,False,True,False
23343,161,Ohran Viper,Snow,Creature,3,False,1,False,False,False,False,False,True,False
23344,124,Ohran Yeti,Snow,Creature,4,False,3,False,False,False,False,True,False,False
23345,120,Oil-Gorger Troll,,Creature,5,False,3,False,False,False,False,False,True,False
23346,24,Oildeep Gearhulk,,Artifact Creature,4,False,0,False,False,True,True,False,False,False
23347,67,"Ojer Axonil, Deepest Might",Legendary,Creature,4,False,2,False,False,False,False,True,False,False
23348,67,Temple of Power,,Land,0,False,0,False,False,False,False,False,False,False
23349,67,"Ojer Kaslem, Deepest Growth",Legendary,Creature,5,False,3,False,False,False,False,False,True,False
23350,67,Temple of Cultivation,,Land,0,False,0,False,False,False,False,False,False,False
23351,67,"Ojer Pakpatiq, Deepest Epoch",Legendary,Creature,4,False,2,False,False,True,False,False,False,False
23352,67,Temple of Cyclical Time,,Land,0,False,0,False,False,False,False,False,False,False
23353,67,"Ojer Taq, Deepest Foundation",Legendary,Creature,6,False,4,False,True,False,False,False,False,False
23354,67,Temple of Civilization,,Land,0,False,0,False,False,False,False,False,False,False
23355,23,"Oji, the Exquisite Blade",Legendary,Creature,4,False,2,False,True,True,False,False,False,False
23356,100,Ojutai Exemplars,,Creature,4,False,2,False,True,False,False,False,False,False
23357,100,Ojutai Interceptor,,Creature,4,False,3,False,False,True,False,False,False,False
23358,100,Ojutai Monument,,Artifact,3,False,3,False,False,False,False,False,False,False
23359,75,"Ojutai, Soul of Winter",Legendary,Creature,7,False,5,False,True,True,False,False,False,False
23360,100,Ojutai's Breath,,Instant,3,False,2,False,False,True,False,False,False,False
23361,100,Ojutai's Command,,Instant,4,False,2,False,True,True,False,False,False,False
23362,100,Ojutai's Summons,,Sorcery,5,False,3,False,False,True,False,False,False,False
23363,255,"Okaun, Eye of Chaos",Legendary,Creature,5,False,4,False,False,False,False,True,False,False
23364,173,Oketra the True,Legendary,Creature,4,False,3,False,True,False,False,False,False,False
23365,173,Oketra's Attendant,,Creature,5,False,3,False,True,False,False,False,False,False
23366,237,Oketra's Attendant // Beast,,Token,0,False,0,False,False,False,False,False,False,False
23367,31,Oketra's Avenger,,Creature,2,False,1,False,True,False,False,False,False,False
23368,31,Oketra's Last Mercy,,Sorcery,3,False,1,False,True,False,False,False,False,False
23369,173,Oketra's Monument,Legendary,Artifact,3,False,3,False,False,False,False,False,False,False
23370,108,Okiba Reckoner Raid,,Enchantment,1,False,0,False,False,False,True,False,False,False
23371,108,Nezumi Road Captain,,Enchantment Creature,0,False,0,False,False,False,False,False,False,False
23372,108,Okiba Salvage,,Sorcery,5,False,4,False,False,False,True,False,False,False
23373,183,Okiba-Gang Shinobi,,Creature,5,False,3,False,False,False,True,False,False,False
23374,116,Okina Nightwatch,,Creature,5,False,4,False,False,False,False,False,True,False
23375,182,"Okina, Temple to the Grandfathers",Legendary,Land,0,False,0,False,False,False,False,False,False,False
23376,74,Okk,,Creature,2,False,1,False,False,False,False,True,False,False
23377,53,"Oko, the Ringleader",Legendary,Planeswalker,4,False,2,False,False,True,False,False,True,False
23378,90,"Oko, the Trickster",Legendary,Planeswalker,6,False,4,False,False,True,False,False,True,False
23379,264,"Oko, Thief of Crowns",Legendary,Planeswalker,3,False,1,False,False,True,False,False,True,False
23380,90,Oko's Accomplices,,Creature,3,False,2,False,False,True,False,False,False,False
23381,90,Oko's Hospitality,,Instant,5,False,3,False,False,True,False,False,True,False
23382,246,Ol' Buzzbark,Legendary,Creature,2,False,0,True,False,False,False,True,True,False
23383,16,Old Flitterfang,Legendary,Creature,5,False,4,False,False,False,True,False,False,False
23384,246,Old Fogey,,Summon,2,False,0,False,False,False,False,False,True,False
23385,137,Old Ghastbark,,Creature,3,False,3,False,False,False,False,False,False,False
23386,4,Old Gnawbone,Legendary,Creature,7,False,5,False,False,False,False,False,True,False
23387,62,Old Guard,,Artifact Creature,2,False,1,False,True,False,False,False,False,False
23388,193,Old Man of the Sea,,Creature,3,False,1,False,False,True,False,False,False,False
23389,18,Old Man Willow,Legendary,Creature,4,False,2,False,False,False,True,False,True,False
23390,25,Old One Eye,Legendary,Creature,6,False,5,False,False,False,False,False,True,False
23391,175,Old Rutstein,Legendary,Creature,3,False,1,False,False,False,True,False,True,False
23392,28,Old Stickfingers,Legendary,Creature,2,False,0,True,False,False,True,False,True,False
23393,3,Old-Fashioned Vampire,,Creature,5,False,3,False,False,False,True,False,False,False
23394,117,Old-Growth Dryads,,Creature,1,False,0,False,False,False,False,False,True,False
23395,59,Old-Growth Troll,,Creature,3,False,0,False,False,False,False,False,True,False
23396,18,Oliphaunt,,Creature,6,False,5,False,False,False,False,True,False,False
23397,32,Olivia Voldaren,Legendary,Creature,4,False,2,False,False,False,True,True,False,False
23398,175,"Olivia, Crimson Bride",Legendary,Creature,6,False,4,False,False,False,True,True,False,False
23399,39,"Olivia, Mobilized for War",Legendary,Creature,3,False,1,False,False,False,True,True,False,False
23400,235,"Olivia, Opulent Outlaw",Legendary,Creature,4,False,1,False,True,False,True,True,False,False
23401,175,Olivia's Attendants,,Creature,6,False,4,False,False,False,False,True,False,False
23402,39,Olivia's Bloodsworn,,Creature,2,False,1,False,False,False,True,False,False,False
23403,27,Olivia's Dragoon,,Creature,2,False,1,False,False,False,True,False,False,False
23404,28,Olivia's Midnight Ambush,,Instant,2,False,1,False,False,False,True,False,False,False
23405,128,Olivia's Wrath,,Sorcery,5,False,4,False,False,False,True,False,False,False
23406,175,Ollenbock Escort,,Creature,1,False,0,False,True,False,False,False,False,False
23407,18,Olog-hai Crusher,,Creature,4,False,3,False,False,False,False,True,False,False
23408,214,Olórin's Searing Light,,Instant,4,False,2,False,True,False,False,True,False,False
23409,36,"Oloro, Ageless Ascetic",Legendary,Creature,6,False,3,False,True,True,True,False,False,False
23410,67,Oltec Archaeologists,,Creature,5,False,4,False,True,False,False,False,False,False
23411,67,Oltec Cloud Guard,,Creature,4,False,3,False,True,False,False,False,False,False
23412,497,Oltec Matterweaver,,Creature,3,False,2,False,True,False,False,False,False,False
23413,64,"Omarthis, Ghostfire Initiate",Legendary,Creature,0,False,0,True,False,False,False,False,False,False
23414,22,Omashu City,,Land,0,False,0,False,False,False,False,False,False,False
23415,157,Omega Myr,,Artifact Creature,2,False,2,False,False,False,False,False,False,False
23416,14,"Omega, Heartless Evolution",Legendary,Artifact Creature,7,False,5,False,False,True,False,False,True,False
23417,80,Omen,,Sorcery,2,False,1,False,False,True,False,False,False,False
23418,144,Omen Hawker,,Creature,1,False,0,False,False,True,False,False,False,False
23419,110,Omen Machine,,Artifact,6,False,6,False,False,False,False,False,False,False
23420,166,Omen of Fire,,Instant,5,False,3,False,False,False,False,True,False,False
23421,104,Omen of the Dead,,Enchantment,1,False,0,False,False,False,True,False,False,False
23422,104,Omen of the Forge,,Enchantment,2,False,1,False,False,False,False,True,False,False
23423,104,Omen of the Hunt,,Enchantment,3,False,2,False,False,False,False,False,True,False
23424,104,Omen of the Sea,,Enchantment,2,False,1,False,False,True,False,False,False,False
23425,104,Omen of the Sun,,Enchantment,3,False,2,False,True,False,False,False,False,False
23426,212,Omenpath Journey,,Enchantment,4,False,3,False,False,False,False,False,True,False
23427,7,Omenpath to Naya,,Land,0,False,0,False,False,False,False,False,False,False
23428,53,Omenport Vigilante,,Creature,2,False,1,False,True,False,False,False,False,False
23429,44,Omenspeaker,,Creature,2,False,1,False,False,True,False,False,False,False
23430,167,Ominous Asylum,,Land,0,False,0,False,False,False,False,False,False,False
23431,98,Ominous Cemetery,,Land,0,False,0,False,False,False,False,False,False,False
23432,380,Ominous Lockbox,,Artifact,2,False,1,False,False,True,False,False,False,False
23433,11,Ominous Parcel,,Artifact,1,False,1,False,False,False,False,False,False,False
23434,28,Ominous Roost,,Enchantment,3,False,2,False,False,True,False,False,False,False
23435,118,Ominous Seas,,Enchantment,2,False,1,False,False,True,False,False,False,False
23436,31,Ominous Sphinx,,Creature,5,False,3,False,False,True,False,False,False,False
23437,58,Ominous Traveler,,Creature,2,False,2,False,False,False,False,False,False,False
23438,144,"Omnath, Locus of All",Legendary,Creature,4,False,0,False,True,True,False,True,True,False
23439,109,"Omnath, Locus of Creation",Legendary,Creature,4,False,0,False,True,True,False,True,True,False
23440,73,"Omnath, Locus of Mana",Legendary,Creature,3,False,2,False,False,False,False,False,True,False
23441,194,"Omnath, Locus of Rage",Legendary,Creature,7,False,3,False,False,False,False,True,True,False
23442,112,"Omnath, Locus of the Roil",Legendary,Creature,4,False,1,False,False,True,False,True,True,False
23443,160,Omnibian,,Creature,4,False,1,False,False,True,False,False,True,False
23444,2,Omniclown Colossus,,Artifact Creature,15,False,11,False,False,False,False,True,False,False
23445,2,Pie-roclasm,,Sorcery,0,False,0,False,False,False,False,False,False,False
23446,7,Omnipresent Impostor,Basic,Creature,2,False,2,False,False,False,False,False,False,False
23447,52,Omniscience,,Enchantment,10,False,7,False,False,True,False,False,False,False
23448,257,Omnispell Adept,,Creature,5,False,4,False,False,True,False,False,False,False
23449,29,Omnivorous Flytrap,,Creature,3,False,2,False,False,False,False,False,True,False
23450,155,"Omo, Queen of Vesuva",Legendary,Creature,2,False,2,False,False,False,False,False,False,False
23451,340,On an Adventure,,Token,0,False,0,False,False,False,False,False,False,False
23452,411,On an Adventure // On an Adventure,,Token,0,False,0,False,False,False,False,False,False,False
23453,79,On Serra's Wings,Legendary,Enchantment,4,False,3,False,True,False,False,False,False,False
23454,10,On the Job,,Instant,4,False,2,False,True,False,False,False,False,False
23455,133,On the Trail,,Enchantment,2,False,1,False,False,False,False,False,True,False
23456,46,On Thin Ice,Snow,Enchantment,1,False,0,False,True,False,False,False,False,False
23457,95,On Wings of Gold,,Enchantment,4,False,3,False,True,False,False,False,False,False
23458,78,Onakke Catacomb,Plane,,0,False,0,False,False,False,False,False,False,False
23459,144,Onakke Javelineer,,Creature,5,False,4,False,False,False,False,True,False,False
23460,64,Onakke Oathkeeper,,Creature,2,False,1,False,True,False,False,False,False,False
23461,127,Onakke Ogre,,Creature,3,False,2,False,False,False,False,True,False,False
23462,90,Once and Future,,Instant,4,False,3,False,False,False,False,False,True,False
23463,309,Once More with Feeling,,Sorcery,4,False,0,False,True,False,False,False,False,False
23464,90,Once Upon a Time,,Instant,2,False,1,False,False,False,False,False,True,False
23465,136,Ondu Champion,,Creature,4,False,2,False,False,False,False,True,False,False
23466,153,Ondu Cleric,,Creature,2,False,1,False,True,False,False,False,False,False
23467,162,Ondu Giant,,Creature,4,False,3,False,False,False,False,False,True,False
